"vessel_name","MMSI","Flag","AIS_Flag","imo","vessel_class_cat","vessel_class_confidence","vessel_class","vessel_type","previous_port_country","previous_port","trip_start","trip_start_confidence","trip_end","trip_end_confidence","trip_duration_days","end_port","prev_visit_timestamp","entrance","navy","west_basin","mid_basin","east_basin","container","dak_fishing","dak_offshore","fishing","fishing_hours","fishing_eez","fishing_hs","fishing_rfmos","encounter","num_encounters","loitering","num_loitering","AISdisabling","num_AISdisabling","percent_ais_voyage","vv_url"
"GUOJIN908","412549197","CHN","CHN",NA,"fishing","high","fishing","trawlers","SEN","DAKAR",2025-06-16 21:12:10,"4",2025-07-02 20:10:56,"4","15.9","DAKAR",2025-06-16 21:12:10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,165,1291.82916666667,"SEN",FALSE,"ICCAT, ACAP, NAMMCO, IWC, SRFC",FALSE,0,TRUE,4,FALSE,0,46.7,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/b1746e808-87ff-d6f5-bd85-255ca80d9d1a?&start=2025-06-14&end=2025-07-04"")"
"GUOJIN908","412549197","CHN","CHN",NA,"fishing","high","fishing","trawlers","SEN","DAKAR",2025-07-05 16:45:02,"4",2025-07-22 15:40:42,"4","16.9","DAKAR",2025-07-05 16:45:02,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,300,1639.79583333334,"SEN",FALSE,"NAMMCO, ICCAT, ACAP, IWC, SRFC",FALSE,0,TRUE,9,FALSE,0,64,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/b1746e808-87ff-d6f5-bd85-255ca80d9d1a?&start=2025-07-03&end=2025-07-24"")"
"GUOJIN908","412549197","CHN","CHN",NA,"fishing","high","fishing","trawlers","SEN","DAKAR",2025-07-23 10:28:36,"4",2025-08-03 14:59:19,"4","11.2","DAKAR",2025-07-23 10:28:36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,195,2285.98333333334,"SEN",FALSE,"IWC, ICCAT, NAMMCO, SRFC, ACAP",FALSE,0,TRUE,10,FALSE,0,77,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/b1746e808-87ff-d6f5-bd85-255ca80d9d1a?&start=2025-07-21&end=2025-08-05"")"
"GUOJIN908","412549197","CHN","CHN",NA,"fishing","high","fishing","trawlers","SEN","DAKAR",2025-08-06 23:46:51,"4",2025-08-09 22:56:04,"4","3","DAKAR",2025-08-06 23:46:51,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,60,961.825,"SEN",FALSE,"SRFC, ICCAT, NAMMCO, IWC, ACAP",FALSE,0,FALSE,0,FALSE,0,98.6,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/b1746e808-87ff-d6f5-bd85-255ca80d9d1a?&start=2025-08-04&end=2025-08-11"")"
"GUOJIN908","412549197","CHN","CHN",NA,"fishing","high","fishing","trawlers","SEN","DAKAR",2025-08-10 04:43:40,"4",2025-09-06 23:57:19,"4","27.8","DAKAR",2025-08-10 04:43:40,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,735,5221.42500000001,"SEN, GMB",FALSE,"SRFC, IWC, ACAP, NAMMCO, ICCAT",FALSE,0,TRUE,32,FALSE,0,72,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/b1746e808-87ff-d6f5-bd85-255ca80d9d1a?&start=2025-08-08&end=2025-09-08"")"
"GUOJIN908","412549197","CHN","CHN",NA,"fishing","high","fishing","trawlers","SEN","DAKAR",2025-09-09 20:01:01,"4",2025-09-10 16:24:39,"4","0.8","DAKAR",2025-09-09 20:01:01,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,15,108.066666666667,"SEN",FALSE,"SRFC, NAMMCO, IWC, ICCAT, ACAP",FALSE,0,TRUE,1,FALSE,0,81,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/b1746e808-87ff-d6f5-bd85-255ca80d9d1a?&start=2025-09-07&end=2025-09-12"")"
"GUOJIN908","412549197","CHN","CHN",NA,"fishing","high","fishing","trawlers","SEN","DAKAR",2025-09-10 21:56:20,"4",2025-09-20 01:07:23,"4","9.1","DAKAR",2025-09-10 21:56:20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,195,1712.1,"SEN",FALSE,"IWC, ACAP, NAMMCO, ICCAT, SRFC",FALSE,0,TRUE,7,FALSE,0,77.4,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/b1746e808-87ff-d6f5-bd85-255ca80d9d1a?&start=2025-09-08&end=2025-09-22"")"
"GUOJIN908","412549197","CHN","CHN",NA,"fishing","high","fishing","trawlers","SEN","DAKAR",2025-09-20 04:21:15,"4",2025-09-20 17:55:04,"4","0.5","DAKAR",2025-09-20 04:21:15,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,15,147.504166666667,"SEN",FALSE,"ICCAT, SRFC, NAMMCO, ACAP, IWC",FALSE,0,FALSE,0,FALSE,0,100,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/b1746e808-87ff-d6f5-bd85-255ca80d9d1a?&start=2025-09-18&end=2025-09-22"")"
"GUOJIN908","412549197","CHN","CHN",NA,"fishing","high","fishing","trawlers","SEN","DAKAR",2025-09-20 22:12:51,"4",2025-09-30 14:34:24,"4","9.7","DAKAR",2025-09-20 22:12:51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,45,1470.1625,"SEN",FALSE,"NAMMCO, SRFC, ACAP, IWC, ICCAT",TRUE,3,TRUE,2,FALSE,0,47.6,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/b1746e808-87ff-d6f5-bd85-255ca80d9d1a?&start=2025-09-18&end=2025-10-02"")"
"HAIXIN29","412549434","CHN","CHN",NA,"fishing","high","fishing","trawlers","SEN","DAKAR",2025-06-21 17:54:16,"4",2025-07-24 12:34:52,"4","32.8","DAKAR",2025-06-21 17:54:16,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,420,6446.425,"GNB",FALSE,"IWC, SRFC, NAMMCO, ACAP, ICCAT",FALSE,0,TRUE,5,FALSE,0,92.2,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/5383e7875-5996-3d2e-1c30-45975f2c9902?&start=2025-06-19&end=2025-07-26"")"
"HAIXIN29","412549434","CHN","CHN",NA,"fishing","high","fishing","trawlers","GNB","BISSAU",2025-08-19 18:55:51,"4",2025-09-08 22:10:33,"4","20.1","DAKAR",2025-07-26 16:50:21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,300,4127.11111111111,"GNB, SEN",FALSE,"ACAP, SRFC, ICCAT, NAMMCO, IWC",FALSE,0,TRUE,4,FALSE,0,95.9,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/5383e7875-5996-3d2e-1c30-45975f2c9902?&start=2025-08-17&end=2025-09-10"")"
"JINFENG2","412549565","CHN","CHN","9994981","fishing","high","fishing","drifting_longline","SEN","DAKAR",2025-06-15 17:38:36,"4",2025-08-19 07:43:21,"4","64.6","DAKAR",2025-06-15 17:38:36,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,296,3865.16,NA,TRUE,"IWC, NAMMCO, ACAP, ICCAT",FALSE,0,TRUE,12,FALSE,0,99.7,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/a9918df53-37f5-64cf-300f-d03cab381a91?&start=2025-06-13&end=2025-08-21"")"
"JINFENG4","412549566","CHN","CHN","9994993","fishing","high","fishing","drifting_longlines","SEN","DAKAR",2025-06-15 20:25:41,"4",2025-08-19 14:37:12,"4","64.8","DAKAR",2025-06-15 20:25:41,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,132,825.294444444445,NA,TRUE,"IWC, ACAP, ICCAT, NAMMCO",FALSE,0,TRUE,13,FALSE,0,78.9,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/ff58c1125-58ef-aab1-955b-8e0df264ce62?&start=2025-06-13&end=2025-08-21"")"
"JIN SHENG NO.2","413270430","CHN","CHN","9105281","fishing","high","fishing","drifting_longlines","SEN","DAKAR",2024-10-19 11:02:45,"4",2025-07-08 08:30:06,"4","261.9","DAKAR",2024-10-19 11:02:45,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,1200,10700.6233333333,NA,TRUE,"ICCAT, IWC, NAMMCO, ACAP",TRUE,3,TRUE,57,FALSE,0,98.9,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/f6e04ce87-7891-0f6d-2760-6f9040cde342?&start=2024-10-17&end=2025-07-10"")"
"FENG YA NO18","416004522","TWN","TWN",NA,"fishing","high","fishing","drifting_longline","ZAF","CAPE TOWN",2023-09-29 09:54:26,"4",2025-09-23 08:08:47,"3","724.9","DAKAR",NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,3463,16014.2811111111,"SEN",TRUE,"IWC, ICCAT, NAMMCO, ACAP, SRFC",TRUE,5,TRUE,97,TRUE,10,63.6,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/902ec1b33-3111-d4b8-a254-788b8621a875?&start=2023-09-27&end=2025-09-25"")"
"YUNG CHI NO.166","416004708","TWN","TWN",NA,"fishing","high","fishing","drifting_longline","ZAF","CAPE TOWN",2024-10-30 08:18:34,"4",2025-09-24 07:11:00,"3","328.9","DAKAR",NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,630,2362.49472222222,NA,TRUE,"ACAP, ICCAT, NAMMCO, IWC",TRUE,2,TRUE,101,FALSE,0,35.5,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/1ae94285e-ed24-3636-30b1-eeaee2af1a91?&start=2024-10-28&end=2025-09-26"")"
"MAAN FWU NO.666","416004838","TWN","TWN",NA,"fishing","high","fishing","drifting_longlines","TTO","TTO-11",2025-02-19 18:23:16,"4",2025-08-24 08:52:53,"4","185.6","DAKAR",2024-10-12 03:18:00,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,829,2805.39333333333,"SEN",TRUE,"SRFC, NAMMCO, ACAP, ICCAT, IWC",FALSE,0,TRUE,45,FALSE,0,61.6,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/ac08ac48b-b129-4404-bc8f-2fa9254e5952?&start=2025-02-17&end=2025-08-26"")"
"MAAN FARN 168","416005033","TWN","TWN",NA,"fishing","high","fishing","drifting_longline","CPV","MINDELO",2025-09-16 16:01:05,"4",2025-09-19 09:23:34,"4","2.7","DAKAR",2024-10-23 15:41:02,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,15,47.0458333333333,"SEN",FALSE,"ICCAT, NAMMCO, IWC, ACAP, SRFC",FALSE,0,FALSE,0,FALSE,0,50,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/1e0138b2c-c045-68ca-66e4-4fe38ca7219f?&start=2025-09-14&end=2025-09-21"")"
"MAAN FWU NO.188","416005248","TWN","TWN",NA,"fishing","high","fishing","drifting_longline","CPV","MINDELO",2025-08-25 14:43:10,"4",2025-08-28 08:03:34,"3","2.7","DAKAR",2024-10-11 18:56:45,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,5,5.40416666666667,"CPV",FALSE,"ACAP, NAMMCO, SRFC, ICCAT, IWC",FALSE,0,FALSE,0,FALSE,0,50.7,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/236e42294-4195-f5d9-7aa8-6b4fbabe9cbe?&start=2025-08-23&end=2025-08-30"")"
"MAAN FWU NO.188","416005248","TWN","TWN",NA,"fishing","high","fishing","drifting_longline","TTO","TTO-11",2025-05-16 23:31:39,"4",2025-09-28 12:13:03,"4","134.5","DAKAR",2025-09-27 06:52:28,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,4,5.62222222222222,NA,TRUE,"ICCAT, ACAP, IWC, NAMMCO",FALSE,0,TRUE,12,FALSE,0,0.1,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/a51bc90b5-5ea2-2cc3-c71f-b5f8d4f1176d?&start=2025-05-14&end=2025-09-30"")"
"CHUN FA NO.888","416121900","TWN","TWN",NA,"fishing","high","fishing","drifting_longline","ZAF","CAPE TOWN",2024-09-15 08:35:16,"4",2025-08-21 08:20:47,"4","340","DAKAR",NA,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,33,132.060833333333,"ZAF",TRUE,"CCSBT, ICCAT, IWC, CCSBT-Primary-Area, ACAP",FALSE,0,TRUE,7,TRUE,2,6.7,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/68f33de53-3365-b709-854c-1f425f41a561?&start=2024-09-13&end=2025-08-23"")"
"KAO FONG NO1","416128800","TWN","TWN",NA,"fishing","high","fishing","drifting_longline","SEN","DAKAR",2025-02-27 14:44:39,"4",2025-09-23 12:54:46,"4","207.9","DAKAR",2025-02-27 14:44:39,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1770,8135.71166666667,NA,TRUE,"ACAP, NAMMCO, ICCAT, IWC",TRUE,1,TRUE,37,TRUE,1,86.5,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/2e44dd336-6b86-96a1-e0a3-c684ae16575d?&start=2025-02-25&end=2025-09-25"")"
"FULL KUO SHENG","416173800","TWN","TWN",NA,"fishing","high","fishing","drifting_longlines","LKA","COLOMBO",2024-12-29 18:40:59,"4",2025-09-12 16:03:20,"4","256.9","DAKAR",NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,226,1490.12305555556,NA,TRUE,"ACAP, ICCAT, NAMMCO, IWC",TRUE,1,TRUE,25,TRUE,1,6.2,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/9365301a7-73e5-7f0c-1812-2e76829962a2?&start=2024-12-27&end=2025-09-14"")"
"FENG YA NO.11","416379000","TWN","TWN",NA,"fishing","high","fishing","drifting_longline","SEN","DAKAR",2025-04-20 09:23:45,"4",2025-08-24 08:30:27,"4","126","DAKAR",2025-04-20 09:23:45,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,415,1394.43222222222,NA,TRUE,"ACAP, NAMMCO, ICCAT, IWC",TRUE,6,TRUE,21,FALSE,0,64.4,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/d40a79e44-454b-c0e2-1075-7cf314c51f60?&start=2025-04-18&end=2025-08-26"")"
"NO.211DONG WON","440782000","KOR","KOR","8821541","fishing","high","fishing","drifting_longline","ZAF","CAPE TOWN",2025-06-14 08:15:06,"4",2025-09-17 05:53:58,"4","94.9","DAKAR",NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,300,4748.70027777778,NA,TRUE,"ICCAT, IWC, CCSBT, NAMMCO, ACAP",TRUE,2,TRUE,47,FALSE,0,99.2,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/92c524c43-3eec-c379-a38b-3d2e66c0098d?&start=2025-06-12&end=2025-09-19"")"
"NO.373 ORYONG","441242000","","KOR","9159139","fishing","high","fishing","drifting_longline","ZAF","CAPE TOWN",2025-07-21 14:25:04,"4",2025-09-12 01:11:43,"4","52.4","DAKAR",2024-11-12 18:20:13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,160,2666.46333333333,NA,TRUE,"NAMMCO, ICCAT, ACAP, IWC, CCSBT",FALSE,0,TRUE,32,FALSE,0,99,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/41e7943ea-aadf-9bff-eb28-a534d7df5e8c?&start=2025-07-19&end=2025-09-14"")"
"SIDIA I","617134000","CPV","CPV","7424683","fishing","med","fishing","inconclusive","SEN","DAKAR",2025-07-04 20:45:09,"4",2025-07-07 05:32:21,"4","2.3","DAKAR",2025-07-04 20:45:09,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,15,221.825,"GNB, SEN",FALSE,"IWC, SRFC, ICCAT, NAMMCO, ACAP",FALSE,0,FALSE,0,FALSE,0,100,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/ad004526f-f73f-1300-ece8-6ccfc1a5241a?&start=2025-07-02&end=2025-07-09"")"
"DIMITRIOS I","629009092","GMB","GMB","8675899","fishing","high","fishing","trawlers","SEN","DAKAR",2025-07-06 01:35:04,"4",2025-07-11 08:42:45,"4","5.3","DAKAR",2025-07-06 06:42:08,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,25,640.162499999999,"GNB, SEN",FALSE,"IWC, ICCAT, NAMMCO, ACAP, SRFC",FALSE,0,FALSE,0,FALSE,0,100,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/f581b4c7a-a4e9-81b0-dd1f-add5a6830a79?&start=2025-07-04&end=2025-07-13"")"
"DIMITRIOS I","629009092","GMB","GMB","8675899","fishing","high","fishing","trawlers","SEN","DAKAR",2025-07-12 11:50:50,"4",2025-08-05 03:27:29,"4","23.6","DAKAR",2025-07-12 11:50:50,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,60,4907.87222222223,"GNB",FALSE,"ICCAT, NAMMCO, IWC, SRFC, ACAP",FALSE,0,TRUE,6,FALSE,0,97.4,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/f581b4c7a-a4e9-81b0-dd1f-add5a6830a79?&start=2025-07-10&end=2025-08-07"")"
"EIGHTEEN","629009118","GMB","GMB",NA,"fishing","med","fishing","drifting_longline","SEN","DAKAR",2025-06-27 18:17:30,"4",2025-07-22 08:54:38,"4","24.6","DAKAR",2025-06-27 18:17:30,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,365,4731.81527777778,"SEN, GMB",FALSE,"NAMMCO, ICCAT, IWC, SRFC, ACAP",FALSE,0,TRUE,23,FALSE,0,78.6,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/f578a4c52-2123-4510-d4bd-f4fd62fed9a8?&start=2025-06-25&end=2025-07-24"")"
"EIGHTEEN","629009118","GMB","GMB",NA,"fishing","med","fishing","drifting_longline","SEN","DAKAR",2025-07-22 15:45:37,"4",2025-08-06 22:32:13,"4","15.3","DAKAR",2025-07-22 15:45:37,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,230,2375.11111111111,"SEN, GMB",FALSE,"ACAP, NAMMCO, ICCAT, SRFC, IWC",FALSE,0,TRUE,23,FALSE,0,75,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/f578a4c52-2123-4510-d4bd-f4fd62fed9a8?&start=2025-07-20&end=2025-08-08"")"
"EIGHTEEN","629009118","GMB","GMB",NA,"fishing","med","fishing","drifting_longline","SEN","DAKAR",2025-08-07 23:40:09,"4",2025-08-17 07:50:02,"4","9.3","DAKAR",2025-08-07 23:40:09,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,130,1994.71805555555,"GMB, SEN",FALSE,"ACAP, NAMMCO, SRFC, IWC, ICCAT",FALSE,0,TRUE,6,FALSE,0,86.7,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/f578a4c52-2123-4510-d4bd-f4fd62fed9a8?&start=2025-08-05&end=2025-08-19"")"
"EIGHTEEN","629009118","GMB","GMB",NA,"fishing","med","fishing","drifting_longline","SEN","DAKAR",2025-08-26 02:01:55,"4",2025-09-14 05:46:57,"4","19.1","DAKAR",2025-08-26 02:01:55,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,185,5179.3625,"GMB, SEN",FALSE,"SRFC, IWC, NAMMCO, ACAP, ICCAT",FALSE,0,TRUE,9,FALSE,0,88.9,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/f578a4c52-2123-4510-d4bd-f4fd62fed9a8?&start=2025-08-24&end=2025-09-16"")"
"ELSAAD","629009158","GMB","GMB",NA,"fishing","high","fishing","unknown","GNB","BISSAU",2025-07-04 22:41:17,"4",2025-07-22 21:23:17,"4","17.9","DAKAR",2025-06-20 17:09:26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,140,708.980555555555,"GNB",FALSE,"IWC, ICCAT, NAMMCO, SRFC, ACAP",FALSE,0,TRUE,24,FALSE,0,38,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/88bcefbe0-0278-4687-8093-91e3e4ae847b?&start=2025-07-02&end=2025-07-24"")"
"SEA FRONTIER","632001009","GIN","GIN","8988806","fishing","high","fishing","tuna_purse_seines","SEN","DAKAR",2025-06-02 11:45:30,"4",2025-07-04 13:33:41,"4","32","DAKAR",2025-06-02 11:45:30,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,366,1467.45305555556,"GIN, GNB, SLE, SEN",TRUE,"ACAP, ICCAT, IWC, NAMMCO, SRFC",FALSE,0,TRUE,39,FALSE,0,86,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/d2b4fe93a-aff7-7fee-8f10-183fa04a6252?&start=2025-05-31&end=2025-07-06"")"
"SEA FRONTIER","632001009","GIN","GIN","8988806","fishing","high","fishing","tuna_purse_seines","SEN","DAKAR",2025-07-09 17:20:23,"4",2025-08-02 13:05:52,"4","23.8","DAKAR",2025-07-09 17:20:23,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,155,621.951388888889,"ESH, MRT",FALSE,"NAMMCO, SRFC, IWC, ACAP, ICCAT",FALSE,0,TRUE,9,TRUE,1,48.2,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/d2b4fe93a-aff7-7fee-8f10-183fa04a6252?&start=2025-07-07&end=2025-08-04"")"
"SEA FRONTIER","632001009","GIN","GIN","8988806","fishing","high","fishing","tuna_purse_seines","SEN","DAKAR",2025-08-07 15:51:03,"4",2025-08-24 19:05:30,"4","17.1","DAKAR",2025-08-07 15:51:03,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,148,531.488888888889,"ESH, MRT",TRUE,"ACAP, IWC, SRFC, NAMMCO, ICCAT",FALSE,0,TRUE,23,FALSE,0,77.7,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/d2b4fe93a-aff7-7fee-8f10-183fa04a6252?&start=2025-08-05&end=2025-08-26"")"
"SEA FRONTIER","632001009","GIN","GIN","8988806","fishing","high","fishing","tuna_purse_seines","SEN","DAKAR",2025-08-30 08:16:21,"4",2025-09-17 22:19:22,"4","18.6","DAKAR",2025-08-30 08:16:21,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,245,874.804166666668,"MRT, GNB, SEN, GIN",FALSE,"ICCAT, ACAP, SRFC, NAMMCO, IWC",FALSE,0,TRUE,23,FALSE,0,86.4,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/d2b4fe93a-aff7-7fee-8f10-183fa04a6252?&start=2025-08-28&end=2025-09-19"")"
"VASK 24","654326100","MRT","MRT","8733756","fishing","high","fishing","trawlers","GIN","CONAKRY",2025-05-31 17:21:06,"4",2025-07-02 06:25:30,"4","31.5","DAKAR",NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,110,3477.84305555555,"GIN, SEN",FALSE,"ACAP, NAMMCO, SRFC, IWC, ICCAT",FALSE,0,TRUE,1,FALSE,0,100,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/183a14eba-ae2a-472a-4c29-f76945dd7deb?&start=2025-05-29&end=2025-07-04"")"
"FEGULUS","311000644","BHS","BHS","9055709","carrier","high","carrier","carrier","NLD","VLISSINGEN",2024-08-28 18:10:00,"4",2025-09-04 16:21:00,"4","15","DAKAR",NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,NA,0,NA,FALSE,"0",FALSE,0,FALSE,0,FALSE,NA,100,"https://globalfishingwatch.org/map/fishing-activity/default-public?latitude=14.962006446744125&longitude=-17.19591700382281&zoom=9.07680867070639&start=2025-08-26T00%3A00%3A00.000Z&end=2025-09-13T00%3A00%3A00.000Z&dvIn[0][id]=basemap&dvIn[0][cfg][basemap]=satellite&dvIn[1][id]=context-layer-high-seas&dvIn[1][cfg][vis]=false&dvIn[1][dvId]=high-seas&dvIn[2][id]=context-layer-mpa&dvIn[2][cfg][vis]=false&dvIn[2][dvId]=mpa&dvIn[3][id]=context-layer-rfmo&dvIn[3][cfg][vis]=false&dvIn[3][dvId]=tuna-rfmo-areas&dvIn[4][id]=context-layer-fao-areas&dvIn[4][cfg][vis]=false&dvIn[4][dvId]=fao-areas&dvIn[5][id]=context-layer-eez&dvIn[5][cfg][vis]=true&dvIn[5][dvId]=eez&dvIn[6][id]=context-layer-graticules&dvIn[6][cfg][vis]=false&dvIn[6][dvId]=graticules&dvIn[7][id]=vessel-6e068df88-8006-ba59-bfd0-b8ad1ac0fbe7&dvIn[7][dvId]=fishing-map-vessel-track-v-3&dvIn[7][cfg][track]=~1&dvIn[7][cfg][info]=public-global-vessel-identity%3Av3.0&dvIn[7][cfg][events][0]=~3&dvIn[7][cfg][events][1]=~4&dvIn[7][cfg][events][2]=~5&dvIn[7][cfg][events][3]=~6&dvIn[7][cfg][events][4]=~7&dvIn[7][cfg][rVIs][0]=783029bad-dc5a-cf78-c998-8897cf226a97&dvIn[7][cfg][rVIs][1]=232e60012-240b-d09b-3fd0-ae56fcd0ce4f&dvIn[7][cfg][clr]=%2333B679&dvIn[7][cfg][vis]=true&dvIn[7][dT]=false&dvIn[8][id]=vessel-689e79916-69d9-8c61-ac58-c321b6bc61e3&dvIn[8][dvId]=fishing-map-vessel-track-v-3&dvIn[8][cfg][track]=~1&dvIn[8][cfg][info]=public-global-vessel-identity%3Av3.0&dvIn[8][cfg][events][0]=~3&dvIn[8][cfg][events][1]=~4&dvIn[8][cfg][events][2]=~5&dvIn[8][cfg][events][3]=~6&dvIn[8][cfg][events][4]=~7&dvIn[8][cfg][rVIs][0]=1e56d3980-0915-2f1f-a3b4-c5e8488547ad&dvIn[8][cfg][rVIs][1]=288bb54a3-31ef-1072-0bf7-f8a131b854f9&dvIn[8][cfg][clr]=%23F95E5E&dvIn[8][dT]=false&dvIn[9][id]=ais&dvIn[9][cfg][vis]=false&dvIn[10][id]=vms&dvIn[10][cfg][vis]=false&bDV&lTD=&fTD=&tV=vessel&vDi=public-global-vessel-identity%3Av3.0&vIs=selfReportedInfo&vSRi=6e068df88-8006-ba59-bfd0-b8ad1ac0fbe7&vE[0]=loitering&vE[1]=encounter&vE[2]=port_visit&vS=areas&trackCorrectionId=&tk[0]=fishing-map-vessel-track-v-3&tk[1]=public-global-all-tracks%3Av3.0&tk[2]=public-global-vessel-identity%3Av3.0&tk[3]=public-global-fishing-events%3Av3.0&tk[4]=public-global-port-visits-events%3Av3.1&tk[5]=public-global-encounters-events%3Av3.0&tk[6]=public-global-loitering-events%3Av3.0&tk[7]=public-global-gaps-events%3Av3.0"
